image,vrai_label,prediction,confiance,methode,yolo_classe,yolo_confiance,ocr_medicament,ocr_confiance,dosage,latence_s,correct
lum_IMG-20260614-WA0022.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BIOTIC PLUS,0.73,ocr_seul,?,0.0,BIOTIC PLUS,0.73,?,1.06,False
lum_IMG-20260614-WA0029.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"BC-F 8,4%",0.67,ocr_seul,?,0.0,"BC-F 8,4%",0.67,?,1.25,False
rot_IMG-20260612-WA0093.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PECTRYL,1.0,ocr_seul,BOX,0.763,PECTRYL,1.0,150 ml,1.34,False
rot_IMG-20260612-WA0294.jpg,PHOTOS MEDICAMENTS AUGMENTEES,FENAC 50MG,1.0,ocr_seul,?,0.0,FENAC 50MG,1.0,?,2.73,False
bruit_IMG-20260612-WA0247.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,?,0.0,DOLI,0.75,?,0.81,False
bruit_IMG-20260614-WA0012.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.61,ocr_seul,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.61,?,2.16,False
lum_IMG-20260612-WA0078.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VITAIR,0.83,ocr_seul,BOX,0.705,VITAIR,0.83,3iu,1.8,False
orig_1781527998551.jpg,PHOTOS MEDICAMENTS AUGMENTEES,KAMAGRA 50MG B/2 (CC) (R),0.63,ocr_seul,?,0.0,KAMAGRA 50MG B/2 (CC) (R),0.63,2%,3.64,False
rot_IMG-20260612-WA0240.jpg,PHOTOS MEDICAMENTS AUGMENTEES,TOTHEMA,0.77,ocr_seul,?,0.0,TOTHEMA,0.77,?,0.99,False
lum_1781268751710.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"BC-F 8,4%",0.73,ocr_seul,?,0.0,"BC-F 8,4%",0.73,?,3.11,False
lum_1781527997725.jpg,PHOTOS MEDICAMENTS AUGMENTEES,,1.0,ocr_seul,?,0.0,,1.0,?,3.14,False
orig_IMG-20260612-WA0011(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,NEORAL,0.83,ocr_seul,BOX,0.55,NEORAL,0.83,5mg,1.31,False
bruit_IMG-20260612-WA0321.jpg,PHOTOS MEDICAMENTS AUGMENTEES,TOBREX COLLYRE,1.0,ocr_seul,?,0.0,TOBREX COLLYRE,1.0,"0,3 %",2.66,False
lum_WhatsApp Image 2026-06-12 at 15.06.53.jpeg,PHOTOS MEDICAMENTS AUGMENTEES,SOLUPRED 20MG /20CP TVA 0% (P) (H),0.67,ocr_seul,BOX,0.406,SOLUPRED 20MG /20CP TVA 0% (P) (H),0.67,?,0.87,False
rot_IMG-20260612-WA0040(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,1.0,ocr_seul,BOX,0.346,VENTOLINE,1.0,?,1.26,False
rot_1781527997650.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,3.48,False
bruit_IMG-20260614-WA0059.jpg,PHOTOS MEDICAMENTS AUGMENTEES,HEXOMEDINE SOLUTION 45 ML (E),0.63,ocr_seul,?,0.0,HEXOMEDINE SOLUTION 45 ML (E),0.63,?,1.05,False
orig_IMG-20260614-WA0008.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.16,False
lum_WhatsApp Image 2026-06-12 at 15.06.19 (6).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ALGANTIL,1.0,ocr_seul,?,0.0,ALGANTIL,1.0,200 mg,1.17,False
bruit_1781527999048.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROCLOR,0.86,ocr_seul,?,0.0,PROCLOR,0.86,?,4.54,False
orig_IMG-20260614-WA0024.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BIOTIC PLUS,0.73,ocr_seul,?,0.0,BIOTIC PLUS,0.73,?,1.72,False
rot_1781527997008.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,0.78,ocr_seul,?,0.0,VENTOLINE,0.78,?,3.6,False
lum_IMG-20260612-WA0276.jpg,PHOTOS MEDICAMENTS AUGMENTEES,TRIELLA,0.86,ocr_seul,?,0.0,TRIELLA,0.86,15 mg,3.3,False
rot_1781527998436.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PRAZOL,1.0,ocr_seul,?,0.0,PRAZOL,1.0,?,6.38,False
lum_IMG-20260612-WA0338.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE 1000MG,1.0,ocr_seul,?,0.0,DOLIPRANE 1000MG,1.0,4g,2.98,False
lum_IMG-20260612-WA0354.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,47/ 5,6.31,False
bruit_WhatsApp Image 2026-06-12 at 15.07.34 (5).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,TOUCOF SP ANTITUSSIF SS  (H),1.0,ocr_seul,?,0.0,TOUCOF SP ANTITUSSIF SS  (H),1.0,?,0.85,False
bruit_1781527998791.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PENICILLINE G 1 M UI DIAMANT,1.0,ocr_seul,?,0.0,PENICILLINE G 1 M UI DIAMANT,1.0,?,3.37,False
lum_1781527999094.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROCLOR,0.86,ocr_seul,?,0.0,PROCLOR,0.86,5mg,3.42,False
bruit_1781527998870.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CINET,0.75,ocr_seul,?,0.0,CINET,0.75,5 mg,4.68,False
bruit_1781527996589.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.97,False
lum_IMG-20260612-WA0139.jpg,PHOTOS MEDICAMENTS AUGMENTEES,IXEL,0.67,ocr_seul,?,0.0,IXEL,0.67,?,3.68,False
orig_WhatsApp Image 2026-06-12 at 15.06.19 (1).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,"INNOHEP 18 000 UI ANTI-XA/0,9 ML",0.67,ocr_seul,BOX,0.853,"INNOHEP 18 000 UI ANTI-XA/0,9 ML",0.67,?,0.8,False
bruit_1781527999298.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VOMISTOP 0.1 %,0.73,ocr_seul,?,0.0,VOMISTOP 0.1 %,0.73,?,1.5,False
rot_1781527998714.jpg,PHOTOS MEDICAMENTS AUGMENTEES,APETINE,0.86,ocr_seul,?,0.0,APETINE,0.86,?,10.64,False
bruit_IMG-20260612-WA0078.jpg,PHOTOS MEDICAMENTS AUGMENTEES,OSPEN,0.75,ocr_seul,?,0.0,OSPEN,0.75,?,1.21,False
lum_1781527997570.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PHARMATEX,0.8,ocr_seul,?,0.0,PHARMATEX,0.8,?,5.51,False
rot_1781527998452.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AZOLE 4%,1.0,ocr_seul,?,0.0,AZOLE 4%,1.0,40mg,7.05,False
orig_IMG-20260614-WA0054.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VITAIR,0.83,ocr_seul,BOX,0.503,VITAIR,0.83,?,1.17,False
bruit_IMG-20260612-WA0158.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,1.0,ocr_seul,?,0.0,DOLIPRANE,1.0,?,0.56,False
lum_1781527998821.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,4.75,False
bruit_IMG-20260612-WA0074.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SERC,0.75,ocr_seul,?,0.0,SERC,0.75,?,1.35,False
rot_IMG-20260614-WA0015.jpg,PHOTOS MEDICAMENTS AUGMENTEES,OSPEN,0.8,ocr_seul,?,0.0,OSPEN,0.8,200ml,1.07,False
lum_1781527997989.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MAG 2,0.6,ocr_seul,?,0.0,MAG 2,0.6,?,4.01,False
lum_IMG-20260614-WA0073.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CALPOL,0.83,ocr_seul,BOX,0.802,CALPOL,0.83,25mg,1.77,False
lum_1781527997042.jpg,PHOTOS MEDICAMENTS AUGMENTEES,COQUELUSEDAL PARA N /12 SUPPO (H),1.0,ocr_seul,?,0.0,COQUELUSEDAL PARA N /12 SUPPO (H),1.0,?,3.26,False
bruit_1781527997546.jpg,PHOTOS MEDICAMENTS AUGMENTEES,RISONEL 0.05%,0.57,ocr_fallback,?,0.0,RISONEL 0.05%,0.57,?,5.7,False
orig_IMG-20260612-WA0141.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PARACETAL,0.89,ocr_seul,?,0.0,PARACETAL,0.89,١/ ١,4.49,False
orig_1781527997632.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.95,False
lum_IMG-20260612-WA0026(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,INDOLAN,1.0,ocr_seul,?,0.0,INDOLAN,1.0,?,1.21,False
bruit_1781527999206.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROMET,0.8,ocr_seul,?,0.0,PROMET,0.8,?,4.69,False
rot_WhatsApp Image 2026-06-12 at 15.07.34 (7).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,HYTACAND,0.75,ocr_seul,BOX,0.677,HYTACAND,0.75,?,0.83,False
lum_1781527999190.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXEMPLE 500MG,0.75,ocr_seul,?,0.0,EXEMPLE 500MG,0.75,?,3.94,False
lum_IMG-20260612-WA0357.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 1000MG B/10 STS (P) (H) (CHC),0.67,ocr_seul,BOX,0.628,ASPEGIC 1000MG B/10 STS (P) (H) (CHC),0.67,?,2.87,False
lum_1781527998252.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PRAZOL,1.0,ocr_seul,?,0.0,PRAZOL,1.0,9 g,9.13,False
rot_IMG-20260614-WA0019.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,1.71,False
bruit_IMG-20260612-WA0275.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXEMPLE 500MG,0.75,ocr_seul,?,0.0,EXEMPLE 500MG,0.75,?,4.16,False
rot_1781527998791.jpg,PHOTOS MEDICAMENTS AUGMENTEES,,1.0,ocr_seul,?,0.0,,1.0,?,3.01,False
lum_1781527997546.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MACROMAX,0.77,ocr_seul,?,0.0,MACROMAX,0.77,?,5.25,False
lum_WhatsApp Image 2026-06-12 at 15.07.34 (4).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,CRISTAL,1.0,ocr_seul,BOX,0.61,CRISTAL,1.0,156/18,3.12,False
bruit_IMG-20260614-WA0006.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.86,ocr_seul,?,0.0,I3.1,0.86,?,1.12,False
orig_1781527999316.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,?,0.0,DOLI,0.75,?,1.79,False
bruit_WhatsApp Image 2026-06-12 at 15.06.19.jpeg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,1.0,ocr_seul,?,0.0,DOLI,1.0,500/200/25,1.8,False
orig_IMG-20260614-WA0055.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VALIUM,0.83,ocr_seul,?,0.0,VALIUM,0.83,200ml,4.22,False
bruit_1781527998984.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PERSANTINE,0.62,ocr_seul,?,0.0,PERSANTINE,0.62,?,4.49,False
orig_1781527997130.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AZ,1.0,ocr_seul,?,0.0,AZ,1.0,200/6,3.91,False
rot_IMG-20260614-WA0049.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXEMPLE 500MG,0.75,ocr_seul,?,0.0,EXEMPLE 500MG,0.75,?,3.58,False
orig_IMG-20260612-WA0234.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DI-INDO,0.71,ocr_seul,?,0.0,DI-INDO,0.71,?,5.91,False
bruit_1781527997042.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.45,False
lum_IMG-20260612-WA0238.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BOX,0.568,yolo_fallback,BOX,0.568,?,0.0,?,0.46,False
orig_IMG-20260612-WA0032(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,SURGAM,1.0,ocr_seul,BOX,0.812,SURGAM,1.0,200mg,1.09,False
bruit_1781527998111.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BI-ORAGIN 1.5 MUI/250 MG,0.69,ocr_seul,?,0.0,BI-ORAGIN 1.5 MUI/250 MG,0.69,?,4.63,False
rot_IMG-20260612-WA0077.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SK-F 12,0.67,ocr_seul,?,0.0,SK-F 12,0.67,?,1.35,False
orig_IMG-20260612-WA0157.jpg,PHOTOS MEDICAMENTS AUGMENTEES,KARDEGIC 75MG,1.0,ocr_seul,?,0.0,KARDEGIC 75MG,1.0,75mg,0.91,False
bruit_1781527998968.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NIFLURIL 700MG AD /8 SUPPOS (H),1.0,ocr_seul,?,0.0,NIFLURIL 700MG AD /8 SUPPOS (H),1.0,?,3.4,False
orig_WhatsApp Image 2026-06-12 at 15.07.45 (1).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,NEOMOX,0.872,accord_yolo_ocr,BOX,0.545,NEOMOX,1.0,?,1.21,False
orig_1781527997924.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MULTIVIT PROTECT(GELEE ROY+PROP) SIROP 150 ML,1.0,ocr_seul,?,0.0,MULTIVIT PROTECT(GELEE ROY+PROP) SIROP 150 ML,1.0,?,2.99,False
bruit_IMG-20260612-WA0125.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,1.0,ocr_seul,?,0.0,DOLI,1.0,500/200/25,4.51,False
orig_IMG-20260612-WA0184.jpg,PHOTOS MEDICAMENTS AUGMENTEES,IPP,1.0,ocr_seul,?,0.0,IPP,1.0,00 mg,1.75,False
rot_1781527997253.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXELON PATCH 10,0.86,ocr_seul,?,0.0,EXELON PATCH 10,0.86,?,3.53,False
bruit_1781527997870.jpg,PHOTOS MEDICAMENTS AUGMENTEES,,1.0,ocr_seul,?,0.0,,1.0,?,3.55,False
rot_1781527998145.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MORPHINE MERAM 1%,0.8,ocr_seul,?,0.0,MORPHINE MERAM 1%,0.8,?,3.58,False
rot_1781527997669.jpg,PHOTOS MEDICAMENTS AUGMENTEES,GLUCONATE DE CALCIUM 10 % PROAMP,0.8,ocr_seul,?,0.0,GLUCONATE DE CALCIUM 10 % PROAMP,0.8,?,2.99,False
rot_IMG-20260614-WA0020.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NO-SPA,0.91,ocr_seul,?,0.0,NO-SPA,0.91,?,0.84,False
bruit_WhatsApp Image 2026-06-12 at 15.06.18.jpeg,PHOTOS MEDICAMENTS AUGMENTEES,BLEMIL PLUS IT 1 400G,0.8,ocr_seul,?,0.0,BLEMIL PLUS IT 1 400G,0.8,?,0.87,False
orig_WhatsApp Image 2026-06-12 at 15.07.34 (8).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ISOLONE,1.0,ocr_seul,BOX,0.743,ISOLONE,1.0,?,0.81,False
orig_IMG-20260613-WA0051.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ZOLADEX 10.8MG IMPLANT INJ,0.8,ocr_seul,?,0.0,ZOLADEX 10.8MG IMPLANT INJ,0.8,?,1.0,False
orig_WhatsApp Image 2026-06-12 at 15.07.35.jpeg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,1.0,ocr_seul,?,0.0,DOLIPRANE,1.0,?,0.79,False
bruit_1781527998319.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,4.43,False
orig_IMG-20260614-WA0023.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DIAPHARM,0.88,ocr_seul,?,0.0,DIAPHARM,0.88,?,1.52,False
lum_IMG-20260612-WA0247.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,?,0.0,DOLI,0.75,2/0,1.12,False
orig_1781527999206.jpg,PHOTOS MEDICAMENTS AUGMENTEES,XYCET 5MG 15CPS,0.76,ocr_seul,?,0.0,XYCET 5MG 15CPS,0.76,5 mg,3.85,False
bruit_IMG-20260614-WA0025.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SPASMAG,0.86,ocr_seul,?,0.0,SPASMAG,0.86,100 ml,1.55,False
orig_1781527997325.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.8,False
lum_IMG-20260612-WA0329.jpg,PHOTOS MEDICAMENTS AUGMENTEES,TOBREX,1.0,ocr_seul,BOX,0.733,TOBREX,1.0,5 ml,3.35,False
rot_IMG-20260613-WA0048.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,ocr_fallback,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,?,1.17,False
rot_IMG-20260614-WA0068.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PRISDAL,0.77,ocr_seul,BOX,0.744,PRISDAL,0.77,?,1.42,False
orig_IMG-20260612-WA0263.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MAG 2,0.8,ocr_seul,?,0.0,MAG 2,0.8,375mg,3.21,False
lum_IMG-20260614-WA0076.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DHE,0.8,ocr_seul,BOX,0.753,DHE,0.8,?,0.93,False
rot_IMG-20260612-WA0339.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,1.0,ocr_seul,?,0.0,DOLIPRANE,1.0,?,2.43,False
orig_1781527998042.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.89,False
orig_IMG-20260614-WA0001.jpg,PHOTOS MEDICAMENTS AUGMENTEES,POSINE,0.83,ocr_seul,?,0.0,POSINE,0.83,5 ml,1.52,False
lum_1781527998533.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BICARBONATE SLF307,0.67,ocr_seul,?,0.0,BICARBONATE SLF307,0.67,?,3.31,False
orig_1781527997870.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.87,False
bruit_WhatsApp Image 2026-06-12 at 15.07.34 (10).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,PRE-NAN,0.8,ocr_seul,?,0.0,PRE-NAN,0.8,?,0.86,False
orig_1781527998517.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.75,False
bruit_1781527998951.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DYNATENS,0.57,ocr_fallback,?,0.0,DYNATENS,0.57,?,3.83,False
rot_WhatsApp Image 2026-06-12 at 15.06.53 (1).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ARGO,1.0,ocr_seul,BOX,0.798,ARGO,1.0,?,2.12,False
bruit_1781527998746.jpg,PHOTOS MEDICAMENTS AUGMENTEES,,1.0,ocr_seul,?,0.0,,1.0,?,3.4,False
rot_IMG-20260612-WA0327.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.73,ocr_seul,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.73,1 %,2.73,False
rot_1781527997906.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,3.35,False
orig_IMG-20260612-WA0090.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ERYSOL,0.67,ocr_seul,?,0.0,ERYSOL,0.67,?,1.6,False
rot_IMG-20260614-WA0021.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXEMPLE 500MG,0.75,ocr_seul,?,0.0,EXEMPLE 500MG,0.75,?,2.04,False
bruit_IMG-20260612-WA0232.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,0.57,False
orig_1781527997725.jpg,PHOTOS MEDICAMENTS AUGMENTEES,,1.0,ocr_seul,?,0.0,,1.0,?,3.02,False
lum_1781527997906.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.57,ocr_fallback,?,0.0,I3.1,0.57,?,3.43,False
lum_IMG-20260614-WA0013.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PHARMAFLAM,0.8,ocr_seul,?,0.0,PHARMAFLAM,0.8,?,0.87,False
lum_WhatsApp Image 2026-06-12 at 15.07.35 (1).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,KARDEGIC 75MG,1.0,ocr_seul,BOX,0.493,KARDEGIC 75MG,1.0,75mg,0.89,False
bruit_IMG-20260612-WA0344.jpg,PHOTOS MEDICAMENTS AUGMENTEES,GASTROP,0.86,ocr_seul,?,0.0,GASTROP,0.86,7 g,3.75,False
orig_IMG-20260612-WA0153.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,1.0,ocr_seul,?,0.0,DOLI,1.0,2 g,1.01,False
rot_IMG-20260612-WA0282.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROFENID,0.88,ocr_seul,?,0.0,PROFENID,0.88,٧. g,4.97,False
lum_1781527998806.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PACLITAXEL MYLAN PHARMA 100 MG/16.7 ML,0.7,ocr_seul,?,0.0,PACLITAXEL MYLAN PHARMA 100 MG/16.7 ML,0.7,?,3.48,False
bruit_1781527996809.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,1.0,ocr_seul,?,0.0,VENTOLINE,1.0,?,3.76,False
orig_1781268752181.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PULMOFLUIDE AD,0.86,ocr_seul,?,0.0,PULMOFLUIDE AD,0.86,150 ml,4.19,False
bruit_IMG-20260612-WA0290.jpg,PHOTOS MEDICAMENTS AUGMENTEES,FENAC,1.0,ocr_seul,?,0.0,FENAC,1.0,83 mg,2.98,False
rot_IMG-20260614-WA0076.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ISONE,0.8,ocr_seul,BOX,0.841,ISONE,0.8,160 ml,0.88,False
orig_WhatsApp Image 2026-06-12 at 15.07.34 (4).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,CRISTAL,1.0,ocr_seul,BOX,0.715,CRISTAL,1.0,156/16,2.97,False
orig_IMG-20260614-WA0031.jpg,PHOTOS MEDICAMENTS AUGMENTEES,LOREUS,0.83,ocr_seul,?,0.0,LOREUS,0.83,100 ml,1.54,False
bruit_1781527999094.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROCLOR,0.86,ocr_seul,?,0.0,PROCLOR,0.86,?,4.5,False
bruit_WhatsApp Image 2026-06-12 at 15.07.35 (2).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,KARDEGIC 75MG,1.0,ocr_seul,?,0.0,KARDEGIC 75MG,1.0,75mg,0.66,False
bruit_IMG-20260612-WA0090.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ISALIS 20MG /2,0.75,ocr_seul,?,0.0,ISALIS 20MG /2,0.75,?,1.4,False
rot_WhatsApp Image 2026-06-12 at 15.07.35 (2).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,KARDEGIC,1.0,ocr_seul,BOX,0.433,KARDEGIC,1.0,15mg,1.16,False
orig_1781527996871.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ROMAC,0.8,ocr_seul,?,0.0,ROMAC,0.8,?,5.13,False
lum_1781527996564.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,1.0,ocr_seul,?,0.0,VENTOLINE,1.0,?,3.4,False
orig_IMG-20260612-WA0262.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CODOLIPRANE,1.0,ocr_seul,?,0.0,CODOLIPRANE,1.0,9/20,2.57,False
bruit_IMG-20260614-WA0042.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DILATOR,1.0,ocr_seul,?,0.0,DILATOR,1.0,?,0.99,False
lum_WhatsApp Image 2026-06-12 at 15.07.35 (3).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,1.0,ocr_seul,?,0.0,DOLIPRANE,1.0,?,0.79,False
lum_1781527998162.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.86,ocr_seul,?,0.0,I3.1,0.86,0 ui,3.24,False
lum_IMG-20260614-WA0056.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,0.64,False
lum_IMG-20260614-WA0052.jpg,PHOTOS MEDICAMENTS AUGMENTEES,D-CURE,0.67,ocr_seul,BOX,0.31,D-CURE,0.67,?,3.59,False
lum_IMG-20260612-WA0282.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DICETEL,0.86,ocr_seul,?,0.0,DICETEL,0.86,?,5.62,False
bruit_1781268752368.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ISOLONE,1.0,ocr_seul,?,0.0,ISOLONE,1.0,20 mg,1.18,False
rot_IMG-20260612-WA0351.jpg,PHOTOS MEDICAMENTS AUGMENTEES,OLIGO-ELEMENTS,1.0,ocr_seul,BOX,0.785,OLIGO-ELEMENTS,1.0,?,3.16,False
lum_1781527996589.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROGRAF,0.71,ocr_seul,?,0.0,PROGRAF,0.71,?,3.37,False
orig_1781527999190.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,?,0.0,DOLI,0.75,?,4.32,False
lum_1781527998486.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PRAZOL,1.0,ocr_seul,?,0.0,PRAZOL,1.0,?,5.69,False
lum_IMG-20260614-WA0051.jpg,PHOTOS MEDICAMENTS AUGMENTEES,LOVENOX,0.86,ocr_seul,?,0.0,LOVENOX,0.86,?,1.93,False
rot_1781268751588.jpg,PHOTOS MEDICAMENTS AUGMENTEES,OREX,0.75,ocr_seul,BOX,0.769,OREX,0.75,4 mg,4.31,False
bruit_IMG-20260612-WA0147.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ACIVIR,0.67,ocr_seul,?,0.0,ACIVIR,0.67,?,2.95,False
rot_1781527997870.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE 1000MG,1.0,ocr_seul,?,0.0,DOLIPRANE 1000MG,1.0,?,2.84,False
lum_1781527996781.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.82,False
lum_IMG-20260614-WA0004.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ODIA,0.75,ocr_seul,?,0.0,ODIA,0.75,6 /0,4.28,False
